product_name,product_description,series,manufacturer,category,tab_category,price,specification,sculptor,cooperation,image1,image2,image3,image4
Takina Inoue,"From the anime series ""Lyoris Recoil"" comes a 1/7 scale figure of Takina Inoue!",Lycoris Recoil,Good Smile Company,1/7th Scale,Scale Figure,"¥19,500",Painted plastic 1/7 scale complete product with stand included. Approximately 225mm in height.,Iso+Kesamaru (Moineau),GSC Production Department,//images.goodsmile.info/cgm/images/product/20230522/14394/115634/large/f4ac6677785d4db0f9a40b5243139161.jpg,//images.goodsmile.info/cgm/images/product/20230522/14394/115635/large/8b1ad21f7adf1fc44faf62f724095029.jpg,//images.goodsmile.info/cgm/images/product/20230522/14394/115626/large/d4f762b67022621b95baa2eff6189fe8.jpg,//images.goodsmile.info/cgm/images/product/20230522/14394/115627/large/be5ba56c89d545939c4d9ea276a833fd.jpg
Schwi: Bunny Ver.,"From ""No Game No Life -Zero-"" comes a bunny figure of the mechanical girl Schwi! Her beautiful black bunny outfit shows off her mechanical parts and soft skin. Experience her new bunny charm for yourself! This enormous 1/4 scale bunny figure also features real net tights for a realistic look and feel. Be sure to add her to your collection, especially if you own the previously released Shiro: Bunny Ver.!",No Game No Life -Zero-,FREEing,1/4th Scale,Scale Figure,"¥44,000",Painted 1/4 scale plastic complete product. Approximately 245mm in height and 300mm in length.,FREEing,Hiroshi (SAKURAZENSEN),//images.goodsmile.info/cgm/images/product/20230731/14748/119032/large/0f607205ff395738f27f4d4b435eadba.jpg,//images.goodsmile.info/cgm/images/product/20230731/14748/119033/large/229bb82ba41e44f378ab08ca3741a9da.jpg,//images.goodsmile.info/cgm/images/product/20230731/14748/119034/large/262feb932d10a49afa3d7c6643cc5acb.jpg,//images.goodsmile.info/cgm/images/product/20230731/14748/119035/large/bd12992c2e3f7fa9822e53e7b36c3031.jpg
Megumi Kato,"From the anime series ""Saekano: How to Raise a Boring Girlfriend ♭"" comes a 1/7 scale figure of the main heroine Megumi Kato!",Saekano: How to Raise a Boring Girlfriend ♭,Phat!,1/7th Scale,Scale Figure,"¥21,800",Painted plastic 1/7 scale complete product. Approximately 140mm in length.,iTANDi (Connectorect),Phat!,//images.goodsmile.info/cgm/images/product/20230619/14520/116750/large/9ebf5be4a98b5bf1d93013b6af5fa66d.jpg,//images.goodsmile.info/cgm/images/product/20230619/14520/116751/large/e66dff3589eacadfd6e25e6671886d6f.jpg,//images.goodsmile.info/cgm/images/product/20230619/14520/116752/large/eae084eb6bea2cdd6e5596ffba8574ba.jpg,//images.goodsmile.info/cgm/images/product/20230619/14520/116753/large/bb2eb8e2e19ecc862dba8afdce3a9d1d.jpg
Humanity's Strongest Soldier Levi,"From the anime series ""Attack on Titan"" comes a 1/6 scale figure of humanity's strongest soldier, Levi!
With the cooperation of highly experienced professionals in several fields, Levi's iconic spinning pose as he slashes at his enemies in the middle of battle has been faithfully captured in figure form.",Attack on Titan,PONY CANYON,Other Scale,Scale Figure,"¥42,000",Painted plastic 1/6 scale complete product with stand included. Approximately 235mm in height. Optional parts: blades (2 types),"Levi: Sato Vertical, Maneuvering Equipment: Pawretta",AMATERASU,//images.goodsmile.info/cgm/images/product/20231018/15102/122418/large/0d149dc3c13c1c5eb73387207ed35820.jpg,//images.goodsmile.info/cgm/images/product/20231018/15102/122419/large/0e2aec13330f921f2b0713a23b58d57a.jpg,//images.goodsmile.info/cgm/images/product/20231018/15102/122420/large/a995e9dc7e6b6106ef0ee89de6abb6f5.jpg,//images.goodsmile.info/cgm/images/product/20231018/15102/122421/large/dec7cbf3951615614b594400558a1139.jpg
Twin Turbo,"Twin Turbo from ""Umamusume: Pretty Derby"" joins the game's figure lineup at 1/7 scale, striking a bold pose in her signature racewear.",Umamusume: Pretty Derby,Phat!,1/7th Scale,Scale Figure,"¥26,800",Painted plastic 1/7 scale complete product with stand included. Approximately 230mm in height (not including stand).,hatioto,Phat!,//images.goodsmile.info/cgm/images/product/20230222/14030/112167/large/c3db306d62968fda75db43faf76c7b6d.jpg,//images.goodsmile.info/cgm/images/product/20230222/14030/112168/large/29d16b766cfcea25059431150381f3a2.jpg,//images.goodsmile.info/cgm/images/product/20230222/14030/112169/large/f790152a01c805bad6da8a5681070b5d.jpg,//images.goodsmile.info/cgm/images/product/20230222/14030/112170/large/fbc6ef71b296c09680d3b735890f9450.jpg
Girls' Frontline Type 97: Gretel the Witch,"From ""Girls' Frontline"" comes a 1/4 scale figure of Type 97! Type 97's heavy damage appearance from her Gretel the Witch costume package featured in the game's Eclipse Saga collection has been captured in figure form. ",Girls' Frontline,FREEing,1/4th Scale,Scale Figure,"¥49,500",Painted plastic 1/4 scale complete product. Approximately 190mm in height.,Norimiki Ujikawa (Dragoncraft),Dragoncraft,//images.goodsmile.info/cgm/images/product/20230727/14743/118983/large/06e43fff6328393a4a33ba4db41873c8.jpg,//images.goodsmile.info/cgm/images/product/20230727/14743/118973/large/dfa373e1ba7fec6e18536a51bacdc4e0.jpg,//images.goodsmile.info/cgm/images/product/20230727/14743/118974/large/d90fce322f97ecd016de091802f36222.jpg,//images.goodsmile.info/cgm/images/product/20230727/14743/118975/large/9da23c1b22d1f389cb7a23aeb90deeb7.jpg
Asuna -Undine- Summer Wedding ver.,"Asuna’s Undine avatar from Sword Art Online, the anime series celebrating its 10th anniversary in 2022, has been transformed into a scale figure wearing her ""Summer Wedding"" outfit!",Sword Art Online,KADOKAWA Corporation,1/7th Scale,Scale Figure,"¥19,800",Painted plastic 1/7 scale complete product with stand included. Approximately 260mm in height (including stand).,hatioto,REVOLVE,//images.goodsmile.info/cgm/images/product/20221004/13361/105467/large/87ec683f967eb6f2e2cb7a1f3f3a31d9.jpg,//images.goodsmile.info/cgm/images/product/20221004/13361/105468/large/c42460e93a136115c579173c7f2be221.jpg,//images.goodsmile.info/cgm/images/product/20221004/13361/105469/large/39156d489c558c2012fab046e905dbdd.jpg,//images.goodsmile.info/cgm/images/product/20221004/13361/105470/large/03db25adce9b3c21f69319615178201d.jpg
Chisato Nishikigi,"From the anime series ""Lyoris Recoil"" comes a 1/7 scale figure of Chisato Nishikigi!",Lycoris Recoil,Good Smile Company,1/7th Scale,Scale Figure,"¥15,800",Painted plastic 1/7 scale complete product with stand included. Approximately 230mm in height.,Iso+Kesamaru (Moineau),GSC Production Department,//images.goodsmile.info/cgm/images/product/20230214/13974/111587/large/2159706558a4fb8749f037754705e934.jpg,//images.goodsmile.info/cgm/images/product/20230214/13974/111588/large/93796d538872e16ddc7d86b0bc22c46e.jpg,//images.goodsmile.info/cgm/images/product/20230214/13974/111589/large/45c9cd4b753962ff40a3bfdd8e2c00d1.jpg,//images.goodsmile.info/cgm/images/product/20230214/13974/111590/large/8768b0d3e0255fc213a0346e36f3cd59.jpg
Marin Kitagawa: Bunny Ver.,"From the anime series with a sequel in the works, ""My Dress-Up Darling"" comes a new scale figure of Marin Kitagawa! The super stylish Marin has been captured in figure form in an original bunny girl outfit.",My Dress-Up Darling,FREEing,1/4th Scale,Scale Figure,"¥39,600",Painted plastic 1/4 scale complete product with stand included. Approximately 450mm in height.,Norimiki Ujikawa (Dragoncraft),Dragoncraft,//images.goodsmile.info/cgm/images/product/20230522/14395/115492/large/0029dc7341540fb4b450a5394ccac8e6.jpg,//images.goodsmile.info/cgm/images/product/20230522/14395/115493/large/aa7fe6bb7e4725691ecdcccb3f8ea588.jpg,//images.goodsmile.info/cgm/images/product/20230522/14395/115494/large/9f0558455856cb799effd58e99da5f53.jpg,//images.goodsmile.info/cgm/images/product/20230522/14395/115495/large/e620dc31d4bf1ab70c519d4a53c0c267.jpg
Ryomou Shimei: Bunny Ver. 2nd,"From the popular series ""Shin Ikki Tousen"" comes a new bunny figure of Ryomou Shimei! Her strong and beautiful body has been perfectly captured in figure form. Enjoy every element of this charming bunny figure! The figure is an impressive 1/4 scale and features real net tights for a realistic look and feel. Be sure to display her with Kanu Unchou: Bunny Ver. 2nd (sold separately), also available for preorder now!",Shin Ikki Tousen,FREEing,1/4th Scale,Scale Figure,"¥39,600",Painted plastic 1/4 scale complete product with stand included. Approximately 320mm in height.,FREEing,Hiroshi (SAKURAZENSEN),//images.goodsmile.info/cgm/images/product/20230116/13797/109923/large/6958e2a03de8d5f6011f89bfa2eb32ac.jpg,//images.goodsmile.info/cgm/images/product/20230116/13797/109924/large/50f500d79c9260991cb0cc937a0f727c.jpg,//images.goodsmile.info/cgm/images/product/20230116/13797/109925/large/c15a6afdf6ceb5470f49591dc2b2f072.jpg,//images.goodsmile.info/cgm/images/product/20230116/13797/109926/large/782fa43615a7078eec2734ab03d1ecab.jpg
Illyasviel von Einzbern: Wedding Bikini Ver.,"From ""Fate/kaleid liner Prisma Illya:
Prisma Phantasm"" comes a new series of scale figures based on a series of Wedding Bikini illustrations! The first figure is Illya! Her veil and pareo have been recreated with translucent parts, and her whole outfit features pearl paintwork. Her flower bouquet has also been carefully painted in detail. Illya's cuteness has been captured in figure form with a somewhat embarrassed pose.",Fate/kaleid liner Prisma Illya: Prisma Phantasm,KADOKAWA Corporation,1/7th Scale,Scale Figure,"¥16,500",Painted plastic 1/7 scale complete product with stand included. Approximately 210mm in height.,MIC,MIC,//images.goodsmile.info/cgm/images/product/20200709/9762/71864/large/0344b51cbfd33005470fcdb9338cd01d.jpg,//images.goodsmile.info/cgm/images/product/20200709/9762/71865/large/1fb32cf16586b7f946be8d3ab862964e.jpg,//images.goodsmile.info/cgm/images/product/20200709/9762/71866/large/7111557824ef572fa335186344c5f18b.jpg,//images.goodsmile.info/cgm/images/product/20200709/9762/71867/large/f672d387bf732cfac11c630d6ed0b457.jpg
Hatsune Miku: Bunny Ver. / Art by SanMuYYB,Presenting a new bunny style figure of Hatsune Miku based on a specially drawn illustration by SanMuYYB.,Character Vocal Series 01: Hatsune Miku,FREEing,1/4th Scale,Scale Figure,"¥44,000",Painted plastic 1/4 scale complete product. Approximately 300mm in height.,QuailEgg,Hiroshi (SAKURAZENSEN),//images.goodsmile.info/cgm/images/product/20230821/14823/119697/large/ebec9fcde04265ccab40f461c384154b.jpg,//images.goodsmile.info/cgm/images/product/20230821/14823/119698/large/3d2d87818e5b6d1f4e5872f87d1ce60b.jpg,//images.goodsmile.info/cgm/images/product/20230821/14823/119699/large/9ae6d07963339268d1c979ad0a167911.jpg,//images.goodsmile.info/cgm/images/product/20230821/14823/119700/large/2949f9752fa0011ba0faf08b21a442f2.jpg
Makomo,"From the anime series ""Demon Slayer: Kimetsu no Yaiba"" comes a 1/7 scale figure of Makomo. Makomo, who appeared at Tanjiro's side during his training, has been captured in figure form smiling with her warding mask tipped above her head.",Demon Slayer: Kimetsu no Yaiba,Phat!,1/7th Scale,Scale Figure,"¥19,800",Painted plastic 1/7 scale complete product with stand included. Approximately 200m in height.,Mitsuru Saito (Phat!),Phat!,//images.goodsmile.info/cgm/images/product/20230322/14148/113277/large/0844e65cf6692fecb91ab68a3567c325.jpg,//images.goodsmile.info/cgm/images/product/20230322/14148/113278/large/bdba70f0ac4de0ddb41079f3187afdc4.jpg,//images.goodsmile.info/cgm/images/product/20230322/14148/113279/large/012086590551427c46af5afc5bbb76c0.jpg,//images.goodsmile.info/cgm/images/product/20230322/14148/113280/large/84a2aa235867f856b625be4e627474d3.jpg
Shiroko Sunaookami (Swimsuit),"From the popular game ""Blue Archive"" comes a 1/7 scale figure of Shiroko, the Abydos High School second-year student and member of the Countermeasures Council, wearing her swimsuit!",Blue Archive,Good Smile Company,1/7th Scale,Scale Figure,"¥14,500",Painted plastic 1/7 scale complete product with stand included. Approximately 250mm in height.,Masaaki Oka,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230713/14659/118302/large/3b4fb8023894cdf87738c2cc886dd797.jpg,//images.goodsmile.info/cgm/images/product/20230713/14659/118303/large/86bcabaaf1cae35471b0980db50c62d0.jpg,//images.goodsmile.info/cgm/images/product/20230713/14659/118304/large/5764939a06382a0dac9c42fb25a42844.jpg,//images.goodsmile.info/cgm/images/product/20230713/14659/118305/large/8cac73fb50c0717341c149f0c683a951.jpg
Yuna,"From the anime series ""Kuma Kuma Kuma Bear Punch!"" comes a 1/7 scale figure of Yuna!",Kuma Kuma Kuma Bear Punch!,KADOKAWA Corporation,1/7th Scale,Scale Figure,"¥23,100",Painted plastic 1/7 scale complete product with stand included. Approximately 230mm in height (including stand).,Wonderful Works,TOPS co. ltd.,//images.goodsmile.info/cgm/images/product/20230615/14499/116542/large/26277f09e4f86d58b782504683b409cd.jpg,//images.goodsmile.info/cgm/images/product/20230615/14499/116543/large/42479d1f58125bfaf3ecbbf3f83ea4dd.jpg,//images.goodsmile.info/cgm/images/product/20230615/14499/116544/large/6055858af390d0334c68e3aebb2d5a89.jpg,//images.goodsmile.info/cgm/images/product/20230615/14499/116545/large/c79f2991ec293a5a233dd0b030545b24.jpg
Maple: Break Core ver.,"Maple, the protagonist of the popular anime series BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense Season 2, has been made into a new figure! The figure features Maple activating the inner workings of her skill Machine God with Archangel equipment! As both Maple and her enemies suffer great damage from this skill, Maple doesn’t like using it.","BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense. Season 2",KADOKAWA Corporation,1/7th Scale,Scale Figure,"¥21,780",Painted plastic 1/7 scale complete product with stand included. Approximately 220mm in height (including stand).,Pusankamome,TOPS co. ltd.,//images.goodsmile.info/cgm/images/product/20230509/14357/115149/large/f417a83bde2649d57d3261998e051bb6.jpg,//images.goodsmile.info/cgm/images/product/20230509/14357/115150/large/ddf2b2d9bc92b0a22e25aef0f6e75bee.jpg,//images.goodsmile.info/cgm/images/product/20230509/14357/115151/large/4f6ac7f13a7c1fdfcfae1a066fb10721.jpg,//images.goodsmile.info/cgm/images/product/20230509/14357/115152/large/665404f36ba1fcb7f61d907ff0928428.jpg
